Coweta	2649	95.32	130	4.68	0	0.00	2519	90.64	2779
Crawford	375	71.56	149	28.44	0	0.00	226	43.13	524
Crisp	1199	84.68	217	15.32	0	0.00	982	69.35	1416
Dade	943	84.80	169	15.20	0	0.00	774	69.60	1112
Dawson	469	57.83	342	42.17	0	0.00	127	15.66	811
De_Kalb	12069	82.52	2555	17.47	1	0.01	9514	65.05	14625
Decatur	1606	84.53	294	15.47	0	0.00	1312	69.05	1900
Dodge	1437	85.84	237	14.16	0	0.00	1200	71.68	1674
Dooly	845	90.67	87	9.33	0	0.00	758	81.33	932
Dougherty	3199	90.44	338	9.56	0	0.00	2861	80.89	3537
Douglas	828	74.73	280	25.27	0	0.00	548	49.46	1108
Early	1753	95.79	77	4.21	0	0.00	1676	91.58	1830
Echols	466	91.73	42	8.27	0	0.00	424	83.46	508
Effingham	433	54.26	365	45.74	0	0.00	68	8.52	798
Elbert	1564	80.79	370	19.11	2	0.10	1194	61.67	1936
Emanuel	1635	83.72	317	16.23	1	0.05	1318	67.49	1953
Evans	756	86.50	117	13.39	1	0.11	639	73.11	874
Fannin	1298	39.60	1980	60.40	0	0.00	-682	-20.81	3278
Fayette	782	88.86	98	11.14	0	0.00	684	77.73	880
Floyd	4764	80.92	1123	19.08	0	0.00	3641	61.85	5887
Forsyth	1047	60.10	695	39.90	0	0.00	352	20.21	1742
Franklin	1377	80.76	328	19.24	0	0.00	1049	61.52	1705
Fulton	37161	82.86	7687	17.14	0	0.00	29474	65.72	44848
Gilmer	884	52.71	793	47.29	0	0.00	91	5.43	1677
Glascock	318	66.39	161	33.61	0	0.00	157	32.78	479
Glynn	1995	83.82	385	16.18	0	0.00	1610	67.65	2380
Gordon	1457	70.22	617	29.73	1	0.05	840	40.48	2075
Grady	1661	88.16	223	11.84	0	0.00	1438	76.33	1884
Greene	1246	89.38	144	10.33	4	0.29	1102	79.05	1394
Gwinnett	3339	82.40	713	17.60	0	0.00	2626	64.81	4052
Habersham	1842	78.52	504	21.48	0	0.00	1338	57.03	2346
Hall	3066	79.37	796	20.61	1	0.03	2270	58.76	3863
Hancock	380	77.71	109	22.29	0	0.00	271	55.42	489
Haralson	1248	57.80	911	42.20	0	0.00	337	15.61	2159
Harris	893	91.87	79	8.13	0	0.00	814	83.74	972
Hart	1161	86.38	183	13.62	0	0.00	978	72.77	1344
Heard	557	75.07	185	24.93	0	0.00	372	50.13	742
Henry	1461	90.58	152	9.42	0	0.00	1309	81.15	1613
Houston	535	73.79	190	26.21	0	0.00	345	47.59	725
Irwin	862	76.90	259	23.10	0	0.00	603	53.79	1121
Jackson	1754	88.81	221	11.19	0	0.00	1533	77.62	1975
Jasper	777	90.03	86	9.97	0	0.00	691	80.07	863
Jeff_Davis	737	86.00	120	14.00	0	0.00	617	72.00	857
Jefferson	1043	79.20	274	20.80	0	0.00	769	58.39	1317
Jenkins	698	87.36	101	12.64	0	0.00	597	74.72	799
Johnson	978	76.29	304	23.71	0	0.00	674	52.57	1282
Jones	661	76.95	196	22.82	2	0.23	465	54.13	859
Lamar	1015	87.65	143	12.35	0	0.00	872	75.30	1158
Lanier	625	93.98	40	6.02	0	0.00	585	87.97	665
Laurens	2544	83.63	498	16.37	0	0.00	2046	67.26	3042
Lee	447	94.30	27	5.70	0	0.00	420	88.61	474
Liberty	481	79.77	122	20.23	0	0.00	359	59.54	603
Lincoln	444	72.91	165	27.09	0	0.00	279	45.81	609
Long	318	71.14	129	28.86	0	0.00	189	42.28	447
Lowndes	2092	83.91	401	16.09	0	0.00	1691	67.83	2493
Lumpkin	896	80.87	212	19.13	0	0.00	684	61.73	1108
Macon	889	84.11	168	15.89	0	0.00	721	68.21	1057
Madison	1235	82.22	265	17.64	2	0.13	970	64.58	1502
Marion	501	87.74	70	12.26	0	0.00	431	75.48	571
McDuffie	795	80.96	187	19.04	0	0.00	608	61.91	982
McIntosh	406	72.76	149	26.70	3	0.54	257	46.06	558
Meriwether	2187	92.05	189	7.95	0	0.00	1998	84.09	2376
Miller	809	93.20	59	6.80	0	0.00	750	86.41	868
Mitchell	2179	90.60	226	9.40	0	0.00	1953	81.21	2405
Monroe	1132	73.41	410	26.59	0	0.00	722	46.82	1542
Montgomery	575	85.82	94	14.03	1	0.15	481	71.79	670
Morgan	1166	95.50	51	4.18	4	0.33	1115	91.32	1221
Murray	1375	67.20	671	32.80	0	0.00	704	34.41	2046
Muscogee	6498	82.86	1344	17.14	0	0.00	5154	65.72	7842
Newton	2022	94.27	123	5.73	0	0.00	1899	88.53	2145
Oconee	570	74.51	195	25.49	0	0.00	375	49.02	765
Oglethorpe	922	84.20	173	15.80	0	0.00	749	68.40	1095
Paulding	1355	63.53	775	36.33	3	0.14	580	27.19	2133
Peach	919	79.57	236	20.43	0	0.00	683	59.13	1155
Pickens	780	49.52	795	50.48	0	0.00	-15	-0.95	1575
Pierce	1069	86.63	165	13.37	0	0.00	904	73.26	1234
Pike	742	84.80	133	15.20	0	0.00	609	69.60	875
Polk	2698	85.35	463	14.65	0	0.00	2235	70.71	3161
Pulaski	592	91.50	55	8.50	0	0.00	537	83.00	647
Putnam	701	90.45	74	9.55	0	0.00	627	80.90	775
Quitman	355	95.69	16	4.31	0	0.00	339	91.37	371
Rabun	1247	87.08	185	12.92	0	0.00	1062	74.16	1432
Randolph	1159	91.62	106	8.38	0	0.00	1053	83.24	1265
Richmond	6918	85.72	1152	14.28	0	0.00	5766	71.45	8070
Rockdale	946	90.79	96	9.21	0	0.00	850	81.57	1042
Schley	329	89.89	37	10.11	0	0.00	292	79.78	366
Screven	895	81.96	197	18.04	0	0.00	698	63.92	1092
Seminole	1076	92.84	83	7.16	0	0.00	993	85.68	1159
Spalding	2805	92.79	217	7.18	1	0.03	2588	85.61	3023
Stephens	1158	84.53	212	15.47	0	0.00	946	69.05	1370
Stewart	597	88.44	78	11.56	0	0.00	519	76.89	675
Sumter	1550	88.88	194	11.12	0	0.00	1356	77.75	1744
Talbot	832	94.87	45	5.13	0	0.00	787	89.74	877
Taliaferro	389	98.48	6	1.52	0	0.00	383	96.96	395
Tattnall	1215	71.09	494	28.91	0	0.00	721	42.19	1709
Taylor	773	74.18	269	25.82	0	0.00	504	48.37	1042
Telfair	1187	87.22	174	12.78	0	0.00	1013	74.43	1361
Terrell	1639	97.10	49	2.90	0	0.00	1590	94.19	1688
Thomas	1747	75.79	557	24.16	1	0.04	1190	51.63	2305
Tift	1630	80.45	396	19.55	0	0.00	1234	60.91	2026
Toombs	1825	88.51	237	11.49	0	0.00	1588	77.01	2062
Towns	1137	62.78	674	37.22	0	0.00	463	25.57	1811
Treutlen	893	94.30	54	5.70	0	0.00	839	88.60	947
Troup	3233	90.43	342	9.57	0	0.00	2891	80.87	3575
Turner	797	70.41	334	29.51	1	0.09	463	40.90	1132
Twiggs	457	72.89	170	27.11	0	0.00	287	45.77	627
Union	1288	62.89	760	37.11	0	0.00	528	25.78	2048
Upson	2362	90.67	243	9.33	0	0.00	2119	81.34	2605
Walker	2753	78.23	765	21.74	1	0.03	1988	56.49	3519
Walton	2046	92.25	172	7.75	0	0.00	1874	84.49	2218
Ware	2306	83.34	459	16.59	2	0.07	1847	66.75	2767
Warren	449	74.46	152	25.21	2	0.33	297	49.25	603
Washington	1094	75.71	351	24.29	0	0.00	743	51.42	1445
Wayne	978	79.51	252	20.49	0	0.00	726	59.02	1230
Webster	284	81.38	65	18.62	0	0.00	219	62.75	349
Wheeler	517	77.40	151	22.60	0	0.00	366	54.79	668
White	706	81.24	161	18.53	2	0.23	545	62.72	869
Whitfield	2827	73.26	1032	26.74	0	0.00	1795	46.51	3859
Wilcox	1364	86.88	206	13.12	0	0.00	1158	73.76	1570
Wilkes	946	85.61	159	14.39	0	0.00	787	71.22	1105
Wilkinson	763	73.79	271	26.21	0	0.00	492	47.58	1034
Worth	1096	83.41	218	16.59	0	0.00	878	66.82	1314
Totals	268187	81.73	59900	18.26	42	0.01	208287	63.48	328129
