Jenkins	48.21	1250	50.79	1317	1.00	26	2593
Johnson	36.94	1065	62.33	1797	0.73	21	2883
Jones	38.45	3102	60.11	4850	1.44	116	8068
Lamar	41.95	2194	55.68	2912	2.37	124	5230
Lanier	43.70	832	55.04	1048	1.26	24	1904
Laurens	40.78	5724	57.94	8133	1.28	179	14036
Lee	24.56	1936	74.48	5872	0.96	76	7884
Liberty	53.62	5347	44.68	4455	1.70	170	9972
Lincoln	41.09	1275	58.23	1807	0.68	21	3103
Long	42.13	975	57.04	1320	0.82	19	2314
Lowndes	41.74	10616	56.87	14462	1.39	354	25432
Lumpkin	31.42	2121	65.59	4427	2.99	202	6750
Macon	63.31	2757	35.96	1566	0.73	32	4355
Madison	28.59	2285	69.17	5529	2.24	179	7993
Marion	44.96	982	54.35	1187	0.69	15	2184
McDuffie	39.39	2580	59.94	3926	0.67	44	6550
McIntosh	53.35	2047	46.03	1766	0.63	24	3837
Meriwether	51.29	3441	47.13	3162	1.58	106	6709
Miller	36.42	783	62.74	1349	0.84	18	2150
Mitchell	51.23	2971	48.11	2790	0.66	38	5799
Monroe	37.65	2839	60.48	4561	1.87	141	7541
Montgomery	40.37	1013	58.39	1465	1.24	31	2509
Morgan	37.92	2238	59.71	3524	2.37	140	5902
Murray	32.06	2684	66.16	5539	1.78	149	8372
Muscogee	54.05	28193	45.01	23479	0.94	491	52163
Newton	36.48	6703	60.56	11127	2.97	545	18375
Oconee	28.51	3184	68.15	7611	3.34	373	11168
Oglethorpe	34.64	1519	61.71	2706	3.65	160	4385
Paulding	27.79	6743	69.58	16881	2.62	636	24260
Peach	49.60	3540	49.39	3525	1.01	72	7137
Pickens	30.35	2489	66.92	5488	2.73	224	8201
Pierce	27.77	1300	71.52	3348	0.70	33	4681
Pike	28.93	1413	68.74	3358	2.33	114	4885
Polk	40.65	4112	57.74	5841	1.61	163	10116
Pulaski	41.54	1390	57.44	1922	1.02	34	3346
Putnam	41.47	2612	57.09	3596	1.44	91	6299
Quitman	59.96	542	38.50	348	1.55	14	904
Rabun	33.25	1776	64.61	3451	2.13	114	5341
Randolph	53.76	1381	45.70	1174	0.54	14	2569
Richmond	54.60	31413	44.29	25485	1.11	640	57538
Rockdale	33.65	8295	62.64	15440	3.71	914	24649
Schley	39.12	460	60.03	706	0.85	10	1176
Screven	47.32	2233	52.15	2461	0.53	25	4719
Seminole	45.64	1313	53.42	1537	0.94	27	2877
Spalding	37.89	5831	60.24	9271	1.88	289	15391
Stephens	34.25	2869	64.11	5370	1.64	137	8376
Stewart	64.84	1267	34.54	675	0.61	12	1954
Sumter	48.96	4748	49.98	4847	1.05	102	9697
Talbot	65.67	1662	33.35	844	0.99	25	2531
Taliaferro	66.83	556	32.57	271	0.60	5	832
Tattnall	34.99	1963	64.12	3597	0.89	50	5610
Taylor	48.20	1340	50.79	1412	1.01	28	2780
Telfair	50.87	1777	48.47	1693	0.66	23	3493
Terrell	50.88	1584	48.31	1504	0.80	25	3113
Thomas	40.32	4862	58.82	7093	0.85	103	12058
Tift	34.34	3547	64.66	6678	1.00	103	10328
Toombs	36.66	2643	62.23	4487	1.11	80	7210
Towns	33.29	1495	64.62	2902	2.09	94	4491
Treutlen	44.78	879	54.10	1062	1.12	22	1963
Troup	35.83	6379	62.90	11198	1.27	227	17804
Turner	47.60	1169	51.22	1258	1.18	29	2456
Twiggs	54.69	1977	43.43	1570	1.88	68	3615
Union	32.06	2230	65.66	4567	2.29	159	6956
Upson	38.13	3158	60.60	5019	1.27	105	8282
Walker	33.56	6341	65.23	12326	1.21	228	18895
Walton	28.74	5484	67.95	12966	3.32	633	19083
Ware	36.14	3480	63.35	6099	0.51	49	9628
Warren	55.76	1196	43.50	933	0.75	16	2145
Washington	51.95	3476	47.26	3162	0.79	53	6691
Wayne	34.18	2736	65.20	5219	0.61	49	8004
Webster	59.52	541	39.49	359	0.99	9	909
Wheeler	47.75	752	51.62	813	0.63	10	1575
White	28.60	2014	68.96	4857	2.44	172	7043
Whitfield	30.19	7034	68.03	15852	1.79	416	23302
Wilcox	40.68	962	58.39	1381	0.93	22	2365
Wilkes	48.19	1940	50.77	2044	1.04	42	4026
Wilkinson	50.37	1884	48.13	1800	1.50	56	3740
Worth	36.53	2214	62.56	3792	0.91	55	6061
