County GOP_PCT GOP_NUM DEM_PCT DEM_NUM OTH_PCT OTH_NUM Total_NUM 
Ector	73.85	24010	24.97	8118	1.18	385	32513
Edwards	72.62	642	26.24	232	1.13	10	884
Ellis	73.08	39574	25.63	13881	1.29	696	54151
El_Paso	33.15	57150	65.51	112952	1.34	2310	172412
Erath	82.81	10329	15.75	1965	1.44	179	12473
Falls	61.76	3356	37.41	2033	0.83	45	5434
Fannin	75.54	8161	23.01	2486	1.45	157	10804
Fayette	76.83	8106	21.94	2315	1.23	130	10551
Fisher	67.16	1094	31.43	512	1.41	23	1629
Floyd	73.05	1523	26.43	551	0.53	11	2085
Foard	70.30	348	28.28	140	1.41	7	495
Fort_Bend	52.91	116126	46.08	101144	1.01	2219	219489
Franklin	80.95	3446	17.64	751	1.41	60	4257
Freestone	74.58	5646	24.44	1850	0.98	74	7570
Frio	39.29	1559	59.88	2376	0.83	33	3968
Gaines	85.69	3484	13.16	535	1.16	47	4066
Galveston	62.74	69059	35.89	39511	1.37	1508	110078
Garza	80.96	1263	17.88	279	1.15	18	1560
Gillespie	82.12	10306	16.37	2055	1.51	189	12550
Glasscock	91.00	526	7.61	44	1.38	8	578
Goliad	66.34	2294	32.59	1127	1.07	37	3458
Gonzales	69.61	4216	29.34	1777	1.06	64	6057
Gray	87.20	6443	11.99	886	0.81	60	7389
Grayson	73.20	30936	25.25	10670	1.56	658	42264
Gregg	69.25	28742	29.87	12398	0.88	367	41507
Grimes	71.40	6141	27.19	2339	1.41	121	8601
Guadalupe	66.88	33117	31.80	15744	1.32	653	49514
Hale	73.30	6490	25.33	2243	1.37	121	8854
Hall	75.02	832	23.90	265	1.08	12	1109
Hamilton	82.15	2918	16.64	591	1.21	43	3552
Hansford	91.13	1788	8.10	159	0.76	15	1962
Hardeman	78.66	1176	20.20	302	1.14	17	1495
Hardin	83.33	17746	15.77	3359	0.90	192	21297
Harris	49.31	586073	49.39	587044	1.30	15468	1188585
Harrison	66.92	17512	32.31	8456	0.77	202	26170
Hartley	89.28	1708	9.62	184	1.10	21	1913
Haskell	70.74	1424	27.47	553	1.79	36	2013
Hays	53.65	31661	43.27	25537	3.07	1813	59011
Hemphill	86.02	1298	12.72	192	1.26	19	1509
Henderson	76.85	21231	22.10	6106	1.05	290	27627
Hidalgo	28.65	39865	70.40	97969	0.95	1325	139159
Hill	75.82	9132	22.85	2752	1.34	161	12045
Hockley	77.74	5546	20.83	1486	1.43	102	7134
Hood	81.69	18409	17.05	3843	1.26	283	22535
Hopkins	77.13	9836	21.78	2777	1.10	140	12753
Houston	71.59	5880	27.57	2265	0.84	69	8214
Howard	74.22	6453	24.27	2110	1.52	132	8695
Hudspeth	54.58	471	43.92	379	1.51	13	863
Hunt	74.91	21011	23.78	6671	1.31	367	28049
Hutchinson	85.82	6804	13.18	1045	1.00	79	7928
Irion	84.77	668	14.21	112	1.02	8	788
Jack	88.72	2580	10.42	303	0.86	25	2908
Jackson	77.73	3906	21.29	1070	0.98	49	5025
Jasper	73.66	9957	25.32	3423	1.01	137	13517
Jeff_Davis	60.32	719	36.91	440	2.77	33	1192
Jefferson	48.79	43242	50.40	44668	0.81	717	88627
Jim_Hogg	21.36	356	78.04	1301	0.60	10	1667
Jim_Wells	41.18	4598	58.14	6492	0.68	76	11166
Johnson	77.11	37661	21.49	10496	1.39	681	48838
Jones	76.56	4262	22.02	1226	1.42	79	5567
Karnes	67.50	2825	31.66	1325	0.84	35	4185
Kaufman	71.66	24846	27.32	9472	1.02	352	34670
Kendall	81.58	14508	17.11	3043	1.30	232	17783
Kenedy	50.30	84	49.10	82	0.60	1	167
Kent	82.72	335	16.30	66	0.99	4	405
Kerr	78.95	17274	19.83	4338	1.22	267	21879
Kimble	88.11	1667	11.47	217	0.42	8	1892
King	95.86	139	3.45	5	0.69	1	145
Kinney	61.75	880	36.63	522	1.61	23	1425
Kleberg	45.56	4058	53.37	4754	1.07	95	8907
Knox	76.82	1160	21.99	332	1.19	18	1510
Lamar	74.58	12826	24.31	4181	1.10	190	17197
Lamb	74.75	3058	24.40	998	0.86	35	4091
Lampasas	78.03	5621	20.53	1479	1.44	104	7204
LaSalle	40.64	669	58.63	965	0.73	12	1646
Lavaca	81.94	6796	17.22	1428	0.84	70	8294
Lee	72.45	4507	26.23	1632	1.32	82	6221
Leon	83.71	5814	15.29	1062	0.99	69	6945
Liberty	76.16	17323	22.87	5202	0.97	221	22746
Limestone	69.92	5288	29.19	2208	0.89	67	7563
Lipscomb	89.38	1044	10.19	119	0.43	5	1168
Live_Oak	76.68	3154	22.34	919	0.97	40	4113
Llano	79.62	7610	19.06	1822	1.32	126	9558
Loving	84.38	54	14.06	9	1.56	1	64
Lubbock	69.61	63469	28.81	26271	1.58	1444	91184
Lynn	73.46	1439	25.83	506	0.71	14	1959
Madison	75.17	3028	24.01	967	0.82	33	4028
Marion	63.83	2733	34.91	1495	1.26	54	4282
Martin	84.24	1368	15.27	248	0.49	8	1624
Mason	79.52	1565	19.31	380	1.17	23	1968
Matagorda	66.27	8040	32.80	3980	0.93	113	12133
Maverick	20.55	2171	78.60	8303	0.84	89	10563
McCulloch	80.82	2419	17.94	537	1.24	37	2993
Mclennan	64.26	47903	34.47	25694	1.27	944	74541
McMullen	85.69	431	13.32	67	0.99	5	503
Medina	69.03	11079	29.81	4784	1.16	186	16049
Menard	78.33	665	20.14	171	1.53	13	849
Midland	80.03	35689	18.58	8286	1.39	622	44597
Milam	66.60	5481	32.03	2636	1.37	113	8230
Mills	85.51	1882	12.68	279	1.82	40	2201
Mitchell	75.82	1756	23.23	538	0.95	22	2316
Montague	84.49	6549	14.40	1116	1.11	86	7751
Montgomery	79.70	137969	19.02	32920	1.28	2224	173113
Moore	79.60	3968	19.34	964	1.06	53	4985
Morris	62.89	3232	36.15	1858	0.95	49	5139
Motley	89.67	538	9.17	55	1.17	7	600
Nacogdoches	67.42	13925	31.30	6465	1.27	263	20653
Navarro	70.60	10847	28.31	4350	1.09	167	15364
Newton	70.06	4112	28.57	1677	1.36	80	5869
Nolan	71.74	3282	26.58	1216	1.68	77	4575
Nueces	50.95	48966	47.63	45772	1.42	1366	96104
Ochiltree	90.85	2719	8.45	253	0.70	21	2993
Oldham	90.91	790	8.17	71	0.92	8	869
Orange	76.56	23366	22.28	6800	1.15	352	30518
Palo_Pinto	79.18	7393	19.40	1811	1.42	133	9337
Panola	77.71	7950	21.61	2211	0.67	69	10230
Parker	82.28	39243	16.47	7853	1.25	598	47694
Parmer	78.74	2011	20.71	529	0.55	14	2554
Pecos	60.53	2512	38.34	1591	1.13	47	4150
Polk	73.54	14071	25.39	4859	1.07	204	19134
Potter	71.52	18918	26.94	7126	1.53	406	26450
Presidio	27.74	504	70.56	1282	1.71	31	1817
Rains	80.23	3279	18.62	761	1.15	47	4087
Randall	83.40	41447	15.24	7574	1.36	675	49696
Reagan	80.19	676	18.74	158	1.07	9	843
Real	80.52	1236	18.05	277	1.43	22	1535
Red_River	69.94	3549	29.21	1482	0.85	43	5074
Reeves	41.29	1188	57.53	1655	1.18	34	2877
Refugio	62.12	1663	37.28	998	0.60	16	2677
Roberts	92.13	468	6.50	33	1.38	7	508
Robertson	60.64	4419	38.40	2798	0.96	70	7287
Rockwall	75.99	27113	22.76	8120	1.25	445	35678
Runnels	84.62	3104	14.15	519	1.23	45	3668
Rusk	75.08	13924	24.00	4451	0.92	171	18546
Sabine	81.41	3727	17.63	807	0.96	44	4578
San_Augustine	66.91	2469	32.33	1193	0.76	28	3690
San_Jacinto	73.91	7107	25.06	2410	1.03	99	9616
San_Patricio	59.79	12005	39.13	7856	1.08	217	20078
San_Saba	84.33	1905	14.30	323	1.37	31	2259
Schleicher	77.38	787	21.73	221	0.88	9	1017
Scurry	82.04	4124	16.67	838	1.29	65	5027
Shackelford	89.36	1218	9.61	131	1.03	14	1363
Shelby	74.10	6879	25.01	2322	0.89	83	9284
Sherman	87.48	908	11.66	121	0.87	9	1038
Smith	72.02	57331	26.95	21456	1.02	814	79601
Somervell	81.15	2871	17.33	613	1.53	54	3538
Starr	13.02	1547	86.34	10260	0.64	76	11883
Stephens	84.76	2892	13.92	475	1.32	45	3412
Sterling	92.91	459	6.28	31	0.81	4	494
Stonewall	75.11	507	23.70	160	1.19	8	675
Sutton	74.55	1110	24.78	369	0.67	10	1489
Swisher	72.91	1655	25.51	579	1.59	36	2270
Tarrant	57.12	348920	41.43	253071	1.46	8899	610890
Taylor	76.06	32904	22.54	9750	1.41	609	43263
Terrell	64.50	358	33.15	184	2.34	13	555
Terry	70.15	2602	28.55	1059	1.29	48	3709
Throckmorton	86.10	700	13.41	109	0.49	4	813
Titus	68.71	6084	29.91	2648	1.38	122	8854
Tom_Green	73.20	26878	25.31	9294	1.49	548	36720
Travis	36.21	140152	60.14	232788	3.65	14117	387057
Trinity	72.77	4537	25.89	1614	1.35	84	6235
Tyler	77.21	5910	21.79	1668	0.99	76	7654
Upshur	79.37	12015	19.63	2971	1.00	152	15138
Upton	73.31	953	25.62	333	1.08	14	1300
Uvalde	53.69	4529	45.35	3825	0.96	81	8435
Val_Verde	46.64	5635	52.02	6285	1.33	161	12081
Van_Zandt	82.69	15794	16.15	3084	1.16	222	19100
Victoria	68.25	19692	30.51	8802	1.24	359	28853
Walker	64.97	12140	33.46	6252	1.57	293	18685
Waller	58.13	9244	40.96	6514	0.91	144	15902
Ward	72.91	2366	25.92	841	1.17	38	3245
Washington	75.41	10857	23.48	3381	1.10	159	14397
Webb	22.56	11078	76.56	37597	0.89	435	49110
Wharton	69.21	9750	30.06	4235	0.72	102	14087
Wheeler	88.25	1878	10.90	232	0.85	18	2128
Wichita	72.68	29812	25.66	10525	1.66	681	41018
Wilbarger	74.27	2956	24.40	971	1.33	53	3980
Willacy	27.96	1416	71.09	3600	0.95	48	5064
Williamson	59.41	97006	37.90	61875	2.69	4390	163271
Wilson	71.01	12218	28.02	4821	0.96	166	17205
Winkler	76.00	1311	23.07	398	0.93	16	1725
Wise	82.95	17207	15.53	3221	1.53	317	20745
Wood	81.63	14351	17.38	3056	0.99	174	17581
Yoakum	79.79	1698	19.22	409	0.99	21	2128
Young	85.09	6225	13.56	992	1.35	99	7316
Zapata	28.14	997	71.32	2527	0.54	19	3543
Zavala	15.71	574	83.27	3042	1.01	37	3653
