Floyd	5528	85.56	912	14.12	21	0.33	0	0.00	4616	71.44	6461
Forsyth	1378	68.49	634	31.51	0	0.00	0	0.00	744	36.98	2012
Franklin	1579	86.66	222	12.18	21	1.15	0	0.00	1357	74.48	1822
Fulton	31311	83.57	6033	16.10	122	0.33	0	0.00	25278	67.47	37466
Gilmer	856	56.61	653	43.19	3	0.20	0	0.00	203	13.43	1512
Glascock	332	80.98	76	18.54	2	0.49	0	0.00	256	62.44	410
Glynn	2014	87.76	274	11.94	7	0.31	0	0.00	1740	75.82	2295
Gordon	1623	75.17	527	24.41	9	0.42	0	0.00	1096	50.76	2159
Grady	1461	86.09	224	13.20	12	0.71	0	0.00	1237	72.89	1697
Greene	1497	90.29	148	8.93	13	0.78	0	0.00	1349	81.36	1658
Gwinnett	4023	84.32	728	15.26	20	0.42	0	0.00	3295	69.06	4771
Habersham	1840	81.06	421	18.55	9	0.40	0	0.00	1419	62.51	2270
Hall	2943	85.13	513	14.84	1	0.03	0	0.00	2430	70.29	3457
Hancock	501	76.49	153	23.36	1	0.15	0	0.00	348	53.13	655
Haralson	1397	75.19	457	24.60	4	0.22	0	0.00	940	50.59	1858
Harris	914	92.04	71	7.15	8	0.81	0	0.00	843	84.89	993
Hart	1328	92.16	97	6.73	16	1.11	0	0.00	1231	85.43	1441
Heard	647	74.37	221	25.40	2	0.23	0	0.00	426	48.97	870
Henry	1551	93.77	101	6.11	2	0.12	0	0.00	1450	87.67	1654
Houston	622	80.57	149	19.30	1	0.13	0	0.00	473	61.27	772
Irwin	962	82.79	197	16.95	3	0.26	0	0.00	765	65.83	1162
Jackson	1599	90.29	166	9.37	6	0.34	0	0.00	1433	80.91	1771
Jasper	689	90.30	72	9.44	2	0.26	0	0.00	617	80.87	763
Jeff_Davis	696	87.11	101	12.64	2	0.25	0	0.00	595	74.47	799
Jefferson	1068	86.13	171	13.79	1	0.08	0	0.00	897	72.34	1240
Jenkins	940	92.98	69	6.82	2	0.20	0	0.00	871	86.15	1011
Johnson	2386	88.24	306	11.32	12	0.44	0	0.00	2080	76.92	2704
Jones	613	85.73	101	14.13	1	0.14	0	0.00	512	71.61	715
Lamar	869	90.62	85	8.86	5	0.52	0	0.00	784	81.75	959
Lanier	607	97.12	16	2.56	2	0.32	0	0.00	591	94.56	625
Laurens	2316	84.07	435	15.79	4	0.15	0	0.00	1881	68.28	2755
Lee	416	95.63	17	3.91	2	0.46	0	0.00	399	91.72	435
Liberty	407	79.80	102	20.00	1	0.20	0	0.00	305	59.80	510
Lincoln	466	86.62	67	12.45	3	0.56	2	0.37	399	74.16	538
Long	319	80.35	76	19.14	2	0.50	0	0.00	243	61.21	397
Lowndes	2551	90.40	260	9.21	11	0.39	0	0.00	2291	81.18	2822
Lumpkin	889	84.11	165	15.61	3	0.28	0	0.00	724	68.50	1057
Macon	852	91.81	72	7.76	4	0.43	0	0.00	780	84.05	928
Madison	1160	85.36	185	13.61	14	1.03	0	0.00	975	71.74	1359
Marion	605	88.58	77	11.27	1	0.15	0	0.00	528	77.31	683
McDuffie	959	92.12	75	7.20	7	0.67	0	0.00	884	84.92	1041
McIntosh	468	81.53	106	18.47	0	0.00	0	0.00	362	63.07	574
Meriwether	2726	93.74	174	5.98	8	0.28	0	0.00	2552	87.76	2908
Miller	775	93.94	50	6.06	0	0.00	0	0.00	725	87.88	825
Mitchell	2131	93.22	155	6.78	0	0.00	0	0.00	1976	86.44	2286
Monroe	1016	94.86	49	4.58	6	0.56	0	0.00	967	90.29	1071
Montgomery	686	89.44	75	9.78	6	0.78	0	0.00	611	79.66	767
Morgan	484	95.28	24	4.72	0	0.00	0	0.00	460	90.55	508
Murray	1399	71.89	545	28.01	2	0.10	0	0.00	854	43.88	1946
Muscogee	5392	88.38	702	11.51	7	0.11	0	0.00	4690	76.87	6101
Newton	1512	93.85	95	5.90	4	0.25	0	0.00	1417	87.96	1611
Oconee	635	77.72	177	21.66	5	0.61	0	0.00	458	56.06	817
Oglethorpe	818	86.11	131	13.79	1	0.11	0	0.00	687	72.32	950
Paulding	1653	67.89	770	31.62	12	0.49	0	0.00	883	36.26	2435
Peach	738	82.09	155	17.24	6	0.67	0	0.00	583	64.85	899
Pickens	1124	55.64	884	43.76	12	0.59	0	0.00	240	11.88	2020
Pierce	943	91.55	84	8.16	3	0.29	0	0.00	859	83.40	1030
Pike	829	79.87	209	20.13	0	0.00	0	0.00	620	59.73	1038
Polk	2693	86.76	401	12.92	10	0.32	0	0.00	2292	73.84	3104
Pulaski	478	91.92	38	7.31	4	0.77	0	0.00	440	84.62	520
Putnam	730	92.17	61	7.70	1	0.13	0	0.00	669	84.47	792
Quitman	324	94.46	19	5.54	0	0.00	0	0.00	305	88.92	343
Rabun	958	91.85	82	7.86	3	0.29	0	0.00	876	83.99	1043
Randolph	1298	89.95	143	9.91	2	0.14	0	0.00	1155	80.04	1443
Richmond	5855	89.97	641	9.85	8	0.12	4	0.06	5214	80.12	6508
Rockdale	1291	93.55	86	6.23	3	0.22	0	0.00	1205	87.32	1380
Schley	471	86.90	69	12.73	2	0.37	0	0.00	402	74.17	542
Screven	1174	91.79	100	7.82	5	0.39	0	0.00	1074	83.97	1279
Seminole	884	93.45	58	6.13	3	0.32	1	0.11	826	87.32	946
Spalding	3022	93.76	197	6.11	4	0.12	0	0.00	2825	87.65	3223
Stephens	1084	91.71	90	7.61	6	0.51	2	0.17	994	84.09	1182
Stewart	600	92.02	52	7.98	0	0.00	0	0.00	548	84.05	652
Sumter	1561	92.26	118	6.97	13	0.77	0	0.00	1443	85.28	1692
Talbot	656	92.92	49	6.94	1	0.14	0	0.00	607	85.98	706
Taliaferro	507	96.39	19	3.61	0	0.00	0	0.00	488	92.78	526
Tattnall	1246	74.43	421	25.15	7	0.42	0	0.00	825	49.28	1674
Taylor	796	78.73	213	21.07	2	0.20	0	0.00	583	57.67	1011
Telfair	1391	92.24	104	6.90	13	0.86	0	0.00	1287	85.34	1508
Terrell	1040	100.00	0	0.00	0	0.00	0	0.00	1040	100.00	1040
Thomas	2072	84.64	371	15.16	5	0.20	0	0.00	1701	69.49	2448
Tift	1463	85.51	226	13.21	22	1.29	0	0.00	1237	72.30	1711
Toombs	1061	88.79	134	11.21	0	0.00	0	0.00	927	77.57	1195
Towns	894	51.86	830	48.14	0	0.00	0	0.00	64	3.71	1724
Treutlen	1184	96.89	38	3.11	0	0.00	0	0.00	1146	93.78	1222
Troup	3176	91.34	288	8.28	13	0.37	0	0.00	2888	83.06	3477
Turner	791	68.96	351	30.60	5	0.44	0	0.00	440	38.36	1147
Twiggs	723	88.82	91	11.18	0	0.00	0	0.00	632	77.64	814
Union	950	62.96	557	36.91	2	0.13	0	0.00	393	26.04	1509
Upson	2235	93.36	159	6.64	0	0.00	0	0.00	2076	86.72	2394
Walker	2859	83.50	558	16.30	7	0.20	0	0.00	2301	67.20	3424
Walton	2179	95.24	104	4.55	5	0.22	0	0.00	2075	90.69	2288
Ware	2672	89.48	308	10.31	6	0.20	0	0.00	2364	79.17	2986
Warren	606	86.20	95	13.51	2	0.28	0	0.00	511	72.69	703
Washington	1112	80.93	253	18.41	9	0.66	0	0.00	859	62.52	1374
Wayne	1542	89.39	179	10.38	4	0.23	0	0.00	1363	79.01	1725
Webster	280	84.85	50	15.15	0	0.00	0	0.00	230	69.70	330
Wheeler	495	80.49	117	19.02	3	0.49	0	0.00	378	61.46	615
White	754	87.17	111	12.83	0	0.00	0	0.00	643	74.34	865
Whitfield	3162	76.03	991	23.83	6	0.14	0	0.00	2171	52.20	4159
Wilcox	890	87.51	118	11.60	9	0.88	0	0.00	772	75.91	1017
Wilkes	1022	88.72	123	10.68	7	0.61	0	0.00	899	78.04	1152
Wilkinson	906	85.96	147	13.95	1	0.09	0	0.00	759	72.01	1054
Worth	936	82.91	190	16.83	3	0.27	0	0.00	746	66.08	1129
Totals	265194	84.81	46495	14.87	983	0.31	14	0.00	218699	69.94	312686
